date,AED,AFN,ALL,AMD,ANG,AOA,ARS,AUD,AWG,AZN,BAM,BBD,BDT,BGN,BHD,BIF,BMD,BND,BOB,BRL,BSD,BTC,BTN,BWP,BYR,BZD,CAD,CDF,CHF,CLF,CLP,CNY,COP,CRC,CUC,CUP,CVE,CZK,DJF,DKK,DOP,DZD,EEK,EGP,ERN,ETB,EUR,FJD,FKP,GBP,GEL,GGP,GHS,GIP,GMD,GNF,GTQ,GYD,HKD,HNL,HRK,HTG,HUF,IDR,ILS,IMP,INR,IQD,IRR,ISK,JEP,JMD,JOD,JPY,KES,KGS,KHR,KMF,KPW,KRW,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LTL,LVL,LYD,MAD,MDL,MGA,MKD,MMK,MNT,MOP,MRO,MTL,MUR,MVR,MWK,MXN,MYR,MZN,NAD,NGN,NIO,NOK,NPR,NZD,OMR,PAB,PEN,PGK,PHP,PKR,PLN,PYG,QAR,RON,RSD,RUB,RWF,SAR,SBD,SCR,SDG,SEK,SGD,SHP,SLL,SOS,SRD,STD,SVC,SYP,SZL,THB,TJS,TMT,TND,TOP,TRY,TTD,TWD,TZS,UAH,UGX,USD,UYU,UZS,VEF,VND,VUV,WST,XAF,XAG,XAU,XCD,XDR,XOF,XPF,YER,ZAR,ZMK,ZMW,ZWL
2015-04-06,3.67315,57.8235,128.4709,473.559998,1.78954,108.438875,8.797137,1.315779,1.790063,1.046863,1.786873,2,77.08719,1.78745,0.375621,1563.333333,1,1.35098,6.88453,3.11861,1,0.0039171169,62.160433,9.789968,14571,1.99067,1.247651,925.5,0.956566,0.024602,612.556999,6.167532,2545.553372,531.799003,1,0.996588,100.209426,25.14803,177.339521,6.839858,44.7022,96.856779,14.284975,7.597048,15.114767,20.3679,0.914456,2.058554,0.671466,0.671466,2.248988,0.671466,3.818,0.671466,43.02,7263.333333,7.61156,205.957502,7.752338,21.37746,6.96047,47.32658,273.307802,12965.866667,3.921151,0.671466,62.12997,1180.658317,28047,135.367999,0.671466,114.309,0.708522,119.3798,92.01572,63.8926,4018.299984,449.537072,899.91,1084.22334,0.30039,0.821191,185.071001,8111.650065,1509.199992,131.797999,84.720001,11.80586,2.933833,0.642046,1.37545,9.80334,17.48482,3036.316699,56.2999,1026.425,1982.166667,7.93821,315,0.39268,36.15764,15.248725,440.978999,14.89465,3.63601,36.3,11.80586,199.110001,26.71324,7.941584,99.07366,1.325121,0.384972,1,3.09256,2.64092,44.21448,101.936,3.723609,4847.306738,3.63987,4.05453,109.631,55.66926,693.09902,3.750907,7.76149,13.32915,5.934175,8.558851,1.353319,0.671466,4348.333333,700.470002,3.2825,22346.106133,8.66322,212.43,11.80586,32.349,5.940733,3.5,1.94317,2.025876,2.572951,6.33528,31.00886,1843.649992,23.32724,2987.483333,1,25.55372,2494.106637,6.31892,21598.333333,105.874999,2.472739,600.269634,0.05870618,0.00082127,2.70102,0.718846,600.269634,109.38564,215.01,11.81072,5252.024745,7.576375,322.355006
2015-04-07,3.673045,57.828467,129.008601,473.745998,1.78948,108.418876,8.809232,1.306813,1.790063,1.047563,1.794803,2,77.53213,1.795236,0.376444,1573.211667,1,1.353773,6.889264,3.115034,1,0.0039390906,62.240183,9.799923,14489.6,1.992123,1.247974,926.7025,0.95962,0.024598,610.046294,6.178324,2520.424984,531.947316,1,0.99995,100.769125,25.18299,177.4564,6.858394,44.61125,97.344269,14.314875,7.596469,15.114767,20.38551,0.919846,2.060998,0.67142,0.67142,2.243113,0.67142,3.823086,0.67142,43.10058,7280.88,7.618454,205.450252,7.751859,21.3884,6.992092,47.36003,274.079301,12972.566667,3.933231,0.67142,62.23575,1176.495025,28047,136.110001,0.67142,114.3762,0.708616,120.0241,92.42831,63.900001,4009.091617,451.118821,899.91,1087.178314,0.300653,0.819158,185.227099,8081.713333,1504.863333,132.568101,84.720001,11.80427,2.9337,0.644239,1.371158,9.855205,17.59636,3018.710016,56.56227,1022.449467,1982.5,7.951958,310.114167,0.394789,36.13341,15.266813,438.012118,14.86767,3.637547,36.317766,11.80427,198.689601,26.67045,8.014285,99.220651,1.32895,0.38433,1,3.088464,2.674189,44.48677,101.723091,3.718045,4812.410072,3.63718,4.05219,110.184901,55.25798,694.1142,3.751343,7.696894,13.38224,5.940678,8.601691,1.35695,0.67142,4331.666667,704.960098,3.2825,22461.4,8.699972,212.43,11.80597,32.5546,5.940733,3.499833,1.946661,2.02609,2.583709,6.334985,30.99632,1846.568325,23.45583,2980.566667,1,25.61438,2494.106637,6.318597,21561.033333,105.874999,2.473369,603.060265,0.05886549,0.00082401,2.70102,0.721715,602.984785,109.677679,214.927,11.80852,5253.075255,7.474953,322.355006
2015-04-08,3.673091,57.825133,129.127701,474.527999,1.78946,108.418876,8.837337,1.296314,1.790063,1.050875,1.801264,2,77.69933,1.799988,0.376889,1570.814992,1,1.353304,6.90195,3.105197,1,0.0040925757,62.25275,9.788846,14514.566667,1.99569,1.243025,924.7025,0.961005,0.024602,610.393697,6.184124,2517.311683,532.701995,1,1,101.285575,25.20664,177.569399,6.876286,44.65476,97.47488,14.385025,7.618361,15.114767,20.42734,0.920823,2.060298,0.668759,0.668759,2.242875,0.668759,3.811701,0.668759,43.09983,7249.643255,7.632612,205.890377,7.750508,21.41831,7.00406,47.43328,273.575702,12957.333333,3.929741,0.668759,62.23152,1177.401684,28069.333333,135.964,0.668759,114.5754,0.70859,119.7736,92.653071,63.900001,4008.41335,453.688002,900.09,1090.39668,0.299339,0.821102,185.5144,8096.038366,1506.726667,132.8493,84.720001,11.80057,2.933633,0.646711,1.373392,9.865877,17.66163,3058.836699,56.69898,1024.524967,1982.333333,7.967332,314.114167,0.395116,36.07289,15.256813,439.195,14.86915,3.626956,36.370934,11.80057,198.814301,26.72193,7.992517,99.45649,1.317999,0.384826,1,3.094981,2.674672,44.47107,101.80386,3.705926,4839.164967,3.639445,4.049994,110.525,54.14871,694.9015,3.750891,7.69993,13.48627,5.96159,8.6089,1.354176,0.668759,4347.666667,703.737622,3.2825,22506.7,8.726594,212.43,11.80067,32.54635,5.960067,3.499733,1.949507,2.02609,2.590639,6.343858,31.03112,1851.546659,23.49304,2979.723333,1,25.65182,2494.106637,6.31842,21571.35,106.058334,2.473369,604.298382,0.05941488,0.00082878,2.70102,0.721765,604.208822,109.9184,214.9445,11.79267,5252.024745,7.319394,322.355006
2015-04-09,3.673062,57.875233,131.3587,474.615999,1.78898,108.848876,8.843039,1.297067,1.790063,1.051875,1.830666,2,78.284589,1.830873,0.376944,1563.541667,1,1.360494,6.935451,3.056855,1,0.0041134692,62.234967,9.908985,14469.566667,2.000175,1.25789,923.6725,0.975796,0.024602,616.054803,6.18448,2503.025,534.454595,1,1.002175,103.108375,25.66041,177.5154,6.994627,44.94121,98.18999,14.620225,7.619487,15.114767,20.5094,0.937269,2.052271,0.679599,0.679599,2.241538,0.679599,3.830575,0.679599,42.99909,7261.255,7.663546,206.394252,7.750069,21.38246,7.108664,47.5748,279.1301,12928.183333,3.955244,0.679599,62.27436,1185.15255,28069.333333,137.478,0.679599,114.884399,0.708448,120.4696,92.65197,63.900001,4036.560001,461.381353,900.09,1094.954992,0.302015,0.824996,186.177001,8150.228398,1510.641659,133.843501,84.553335,11.92604,2.933767,0.657445,1.380825,9.994605,17.7731,3112.214984,57.57008,1054.412475,1982.5,8.002328,314.7625,0.402398,36.12954,15.281325,442.396801,15.05719,3.638242,36.1,11.92594,199.576101,26.89239,8.09087,99.836399,1.318991,0.384934,1,3.119109,2.702288,44.49714,102.190401,3.766974,4887.331725,3.640744,4.118463,112.3621,52.13562,691.5404,3.750941,7.788519,13.66312,5.98924,8.746433,1.358505,0.679599,4358.333333,710.063175,3.3302,22885.883333,8.795583,211.888,11.92734,32.55735,5.973233,3.499933,1.966907,2.025876,2.616742,6.374619,31.17586,1862.970008,23.4513,2987.655,1,25.99919,2494.106637,6.318352,21624.9,104.63,2.472739,614.33876,0.06176199,0.00083627,2.70102,0.72581,613.6799,111.72135,215.0612,11.92543,5253.075255,7.4281,322.355006
2015-04-10,3.672982,57.885234,131.898701,475.225998,1.78946,108.583874,8.845659,1.303113,1.790063,1.053975,1.840616,2,77.91165,1.839493,0.376686,1572.466659,1,1.363254,6.910441,3.071795,1,0.0042659932,62.2812,9.936427,14404.566667,1.999385,1.258276,927.4225,0.978247,0.024602,618.354801,6.1902,2512.271634,534.011602,1,0.999888,103.101999,25.76701,177.516399,7.027727,44.77001,98.45523,14.669125,7.629907,15.114767,20.46868,0.942898,2.049,0.6831,0.6831,2.242988,0.6831,3.824565,0.6831,43.09923,7261.27168,7.655396,206.394252,7.750059,21.43388,7.127324,47.50332,279.374099,12932.016667,3.977694,0.6831,62.24503,1172.648317,28079.333333,138.247001,0.6831,114.665399,0.708464,120.1806,92.93267,63.900001,4028.154184,463.617163,900.09,1093.113324,0.302039,0.824996,185.904999,8126.811732,1510.441667,133.199501,84.720001,11.97382,2.9337,0.660245,1.378625,10.032705,17.8248,3053.781634,57.57374,1063.5,1981.833333,7.986918,315.429167,0.404596,36.2823,15.280075,443.834799,15.13435,3.662092,36.010633,11.97382,199.214101,26.77229,8.10787,99.7836,1.326342,0.384995,1,3.115729,2.678872,44.5377,101.920399,3.773614,4906.565059,3.640694,4.145453,112.3601,52.18516,696.1924,3.751101,7.824966,13.70688,5.97489,8.781003,1.362942,0.6831,4358.333333,705.829182,3.3302,22975.383333,8.761553,211.888,11.97282,32.53537,5.976667,3.499833,1.975487,2.02609,2.625172,6.357889,31.19564,1855.453325,22.91226,2979.638333,1,25.85995,2494.106637,6.318852,21624.9,104.63,2.473369,617.806796,0.06116622,0.00082752,2.70102,0.729518,617.724396,112.36878,215.0522,11.96137,5252.024745,7.263475,322.355006
2015-04-11,3.674353,57.885234,132.351201,475.417998,1.79012,108.633874,8.848446,1.302192,1.790063,1.05445,1.843818,2,77.96145,1.843768,0.377117,1560.976667,1,1.366752,6.911575,3.074693,1,0.0042426004,62.308533,9.935996,14341.466667,1.999621,1.257324,927.412,0.979955,0.024602,619.835099,6.19094,2512.538333,534.488602,1,0.999888,102.947125,25.79217,177.717999,7.046079,44.78767,98.6742,14.738075,7.631307,15.114767,20.48077,0.943837,2.052629,0.683463,0.683463,2.242538,0.683463,3.826166,0.683463,43.0128,7325.861667,7.659205,206.427502,7.752767,21.4412,7.143931,47.5271,280.154002,12934.233333,3.98834,0.683463,62.30526,1181.962517,28079.333333,138.407,0.683463,114.704599,0.708706,120.230901,92.975371,63.900001,4025.398317,463.65508,899.91,1093.63999,0.302217,0.825402,185.996499,8129.541732,1510.325,133.278501,84.553335,11.99186,2.935467,0.662221,1.38049,10.063421,17.84535,3078.888301,57.66042,1072.075,1981.833333,7.991633,315.44,0.404907,36.31731,15.295875,445.261599,15.20744,3.666868,36.094767,11.99186,199.318301,26.85422,8.102509,99.8385,1.327221,0.385122,1,3.123956,2.678872,44.5427,101.991899,3.791515,4937.898281,3.64189,4.156006,112.5509,53.20557,696.2739,3.752503,7.791578,13.73225,5.978474,8.818995,1.367101,0.683463,4358.333333,694.530402,3.3302,23073.8,8.765629,211.35,11.99186,32.56856,5.976833,3.501933,1.977466,2.02609,2.627786,6.365527,31.24,1857.491659,22.82917,2979.401667,1,26.02168,2493.666637,6.31887,21628.783333,104.63,2.473369,619.368839,0.06091095,0.00082805,2.70102,0.729293,618.696519,112.611179,215.153501,11.9946,5252.024745,7.290295,322.355006
2015-04-12,3.67436,57.885234,132.418901,476.075998,1.79012,108.832124,8.84862,1.302192,1.7925,1.0553,1.845013,2,77.89977,1.84412,0.377122,1552.5,1,1.3668,6.90731,3.07658,1,0.0042354414,62.298833,9.935996,14312.5,1.99827,1.256807,927.412,0.98017,0.024598,619.835099,6.190622,2511.233333,534.005002,1,0.999888,103.22725,25.79572,177.673999,7.047518,44.7758,98.73724,14.75805,7.628471,15.114767,20.47089,0.943837,2.052629,0.683463,0.683463,2.242538,0.683463,3.81926,0.683463,43.11222,7325,7.65517,206.427502,7.752513,21.42496,7.1461,47.53396,280.152802,12922.933333,3.99074,0.683463,62.29689,1177.654184,28116,138.407,0.683463,114.575999,0.708756,120.193601,93.031241,63.889334,4016.96665,461.73758,900.09,1093.45999,0.302214,0.825402,185.836999,8120.316732,1507.833333,133.160001,84.553335,11.99682,2.935467,0.662819,1.37895,10.06871,17.81804,3052.466634,57.65338,1076.5,1982.5,7.9844,314.166667,0.404907,36.32492,15.257475,443.848999,15.2268,3.66769,35.8781,11.99682,199.172001,26.79137,8.101435,99.8385,1.327221,0.385114,1,3.12194,2.678872,44.55682,101.895999,3.793427,4943.138281,3.64176,4.15817,112.548,53.48993,695.336,3.752515,7.791578,13.75349,5.96735,8.8264,1.368202,0.683463,4373.333333,693.908002,3.3302,23125.333333,8.74726,211.225,11.99682,32.56906,5.9884,3.501933,1.97865,2.02609,2.628563,6.35863,31.2464,1854.199992,22.82917,2975,1,26.07324,2494.666637,6.31616,21598.333333,104.645,2.473369,619.368839,0.06091095,0.00082805,2.70102,0.729293,616.544719,112.685679,215.119001,11.99458,5253.075255,7.290295,322.355006
2015-04-13,3.67331,57.898566,132.438899,475.832001,1.78968,109.037124,8.85374,1.319228,1.7925,1.05595,1.847515,2,77.844651,1.849203,0.377038,1569.225,1,1.37134,6.90793,3.10621,1,0.0042708815,62.084166,10.007047,14379.166667,1.99842,1.259227,927.412,0.97727,0.024598,617.029097,6.196222,2540.793333,533.723,1,1.000063,103.7317,25.85968,177.505401,7.06312,44.75338,98.884541,14.7765,7.621975,15.114767,20.47077,0.946075,2.052704,0.681636,0.681636,2.24185,0.681636,3.8133,0.681636,43.20432,7325.266667,7.66131,206.427502,7.750093,21.41532,7.1559,47.54466,280.540598,12989.6,3.99319,0.681636,62.39102,1177.804201,28129.333333,138.530001,0.681636,114.701999,0.708586,120.148601,93.161241,63.889334,4020.858317,462.475564,900.09,1097.740007,0.302424,0.825402,185.788,8122.650065,1508,133.044,84.553335,12.09034,2.9342,0.663886,1.37961,10.06985,17.74928,3035.616699,57.59398,1075.7,1983.833333,7.98328,314.5,0.405959,36.29732,15.235,445.872999,15.31258,3.698,35.861533,12.09034,199.111999,26.79317,8.090765,100.055479,1.343784,0.384952,1,3.12344,2.663246,44.67926,101.868999,3.790016,4932.189941,3.64027,4.16001,112.2843,52.71782,693.04722,3.750695,7.705541,13.75753,5.9661,8.818864,1.3721,0.681636,4373.333333,699.736002,3.3302,23154.333333,8.75685,211.98895,12.09034,32.57456,5.996467,3.500433,1.98265,2.02609,2.656971,6.35407,31.30774,1854.449992,22.86418,2981.666667,1,26.1847,2495.433304,6.31616,21598.333333,104.645,2.473369,621.057759,0.06134788,0.00083315,2.70102,0.730281,617.937139,112.808891,215.084,12.10335,5253.075255,7.261895,322.355006
2015-04-14,3.673067,57.877,132.295699,474.797998,1.78956,109.014625,8.856711,1.308701,1.7925,1.053075,1.833741,2,77.87715,1.835313,0.376984,1560.041684,1,1.360575,6.907541,3.079856,1,0.0045815383,62.463466,9.960838,14414.783333,1.997586,1.250163,927.72925,0.972975,0.024602,615.095301,6.19251,2531.718333,533.658115,1,1,103.3717,25.66108,177.54076,7.009478,44.73887,98.47994,14.7222,7.621209,15.114767,20.45963,0.936686,2.063585,0.67658,0.67658,2.241413,0.67658,3.824598,0.67658,43.10215,7239.255,7.658939,206.127502,7.7514,21.39961,7.111704,47.38624,278.571402,12973.35,3.968088,0.67658,62.33996,1189.202567,28129.333333,137.535999,0.67658,114.6979,0.708544,119.4761,93.271391,63.828134,4020.358317,461.830136,899.91,1094.741665,0.302031,0.823581,185.797401,8116.923398,1506.428333,133.0533,84.553335,12.02954,2.933867,0.659936,1.380306,10.019146,17.90607,3106.303333,57.59193,1075.16,1982,7.981702,314.169,0.402156,36.24283,15.328275,445.757099,15.22699,3.696864,35.7241,12.02954,198.988799,26.82527,7.972334,99.894879,1.326296,0.384989,1,3.120397,2.681949,44.54958,101.6647,3.769824,4939.256654,3.640209,4.142014,112.3176,51.50064,693.01628,3.750682,7.724091,13.74502,5.953504,8.762957,1.361281,0.67658,4378.666667,703.177902,3.309267,23006.5,8.743635,212.38805,12.02944,32.48793,6.003133,3.500067,1.973572,2.02609,2.668072,6.345341,31.25121,1865.129984,22.98712,2996.861667,1,26.3215,2499.023372,6.319101,21593.733333,104.645,2.473369,617.073318,0.06136534,0.00083572,2.70102,0.727531,616.972038,112.07345,214.9649,12.01211,5253.075255,7.227934,322.355006
2015-04-15,3.673103,57.850334,131.8906,474.112,1.78958,109.027125,8.861928,1.315648,1.7925,1.052525,1.84492,2,77.456699,1.845458,0.377002,1570.9242,1,1.359265,6.888724,3.077283,1,0.0045086862,62.3918,9.923027,14410,1.994459,1.252818,928.22925,0.975284,0.024602,613.990601,6.186796,2540.990026,532.866898,1,0.998275,103.613751,25.84486,177.56,7.046353,44.72649,98.83959,14.754625,7.620407,15.114767,20.43106,0.943608,2.061172,0.678839,0.678839,2.244238,0.678839,3.824228,0.678839,43.10149,7262.068255,7.649012,206.069627,7.750959,21.36121,7.150869,47.38344,279.705699,12939.75,3.977161,0.678839,62.40121,1187.932567,28141.666667,137.834,0.678839,114.452,0.708434,119.475299,93.356781,63.770733,4018.473317,463.258653,900.09,1096.068332,0.302266,0.822978,185.501601,8112.783398,1508.106667,132.4528,84.720001,12.08291,2.9339,0.662785,1.381981,10.06226,17.90645,3106.268317,58.0392,1074.6325,1981.166667,7.968698,312.7805,0.404645,36.25967,15.27225,443.897119,15.32956,3.705929,35.55,12.08091,198.781001,26.78436,7.954344,99.728919,1.33182,0.385012,1,3.112991,2.675882,44.52746,101.660701,3.782862,4930.259967,3.640328,4.167024,113.157901,50.7792,696.1772,3.750439,7.721123,13.454113,5.956949,8.796057,1.360898,0.678839,4391.333333,701.631302,3.3302,23048.666667,8.707256,212.38805,12.18191,32.43545,6.0135,3.5001,1.978784,2.02609,2.69365,6.340609,31.26218,1867.553333,22.648875,2998.62,1,26.37788,2498.913372,6.31907,21597.1,105.971667,2.473369,619.109526,0.06188195,0.00083892,2.70102,0.728806,618.973146,112.488229,215.049299,12.10757,5253.075255,7.308428,322.355006
2015-04-16,3.673101,57.883599,130.959301,473.189998,1.78952,109.049626,8.87519,1.283858,1.7925,1.052275,1.822416,2,77.70447,1.821854,0.376947,1567.95,1,1.351281,6.903786,3.0297,1,0.0043749278,62.322867,9.90316,14269.45,1.996233,1.225386,928.53375,0.959491,0.024598,611.546404,6.179622,2504.216647,531.1413,1,0.99975,102.580875,25.56134,177.362401,6.954046,44.7517,98.416841,14.62885,7.619314,15.113433,20.45361,0.929358,2.045016,0.669804,0.669804,2.250463,0.669804,3.835713,0.669804,42.99806,7313.825,7.664036,205.994502,7.752434,21.37278,7.056379,47.42539,280.376899,12873.216667,3.933871,0.669804,62.3434,1194.1209,28141.333333,136.089,0.669804,114.550001,0.708434,119.1155,93.398299,63.7956,4024.984984,458.783898,899.91,1089.421665,0.301842,0.821943,185.7553,8120.350065,1507.64,132.839701,84.553335,11.97524,2.933833,0.655647,1.387251,9.970802,18.09618,3105.05,57.33648,1073.056231,1982.166667,7.957293,315,0.398963,36.25142,15.265613,447.469999,15.19857,3.652202,35.309467,11.97524,198.9931,26.81469,7.789966,99.44952,1.306198,0.385017,1,3.119223,2.662762,44.40283,101.5796,3.747588,4955.896595,3.640625,4.110334,111.844101,49.93677,691.95622,3.75073,7.767851,13.45958,5.963504,8.62497,1.352124,0.669804,4373.333333,699.958802,3.3302,22872.85,8.715338,213.4775,11.97524,32.39706,6.033067,3.5,1.965564,2.025876,2.685446,6.350122,31.16117,1891.241675,21.15278,2999.535,1,26.55944,2498.913372,6.318762,21580.2,105.971667,2.472739,612.236761,0.06139202,0.00083414,2.70102,0.723811,611.516461,111.31516,215.044999,11.97804,5252.024745,7.369683,322.355006
2015-04-17,3.673133,57.883599,130.123999,473.189998,1.78958,109.184626,8.874294,1.284515,1.7925,1.051925,1.813671,2,77.78343,1.812262,0.376923,1565.1533,1,1.346758,6.903848,3.037945,1,0.0044964635,62.3505,9.866885,14275.133333,1.996223,1.224711,927.014,0.954239,0.024598,612.340899,6.17822,2504.231706,530.895325,1,1.000188,102.536625,25.41983,177.5,6.917405,44.72159,98.073331,14.5445,7.629468,15.113433,20.4752,0.925354,2.030905,0.668488,0.668488,2.251667,0.668488,3.833649,0.668488,42.95232,7307.798333,7.670807,205.930502,7.75205,21.36908,7.01745,47.47892,279.041102,12845.833333,3.924471,0.668488,62.46487,1187.3959,28141.333333,135.621999,0.668488,114.707499,0.708614,118.967,93.378409,63.684533,4011.373317,455.832987,900.09,1085.32334,0.30145,0.820976,185.9458,8107.180065,1505.89,133.0664,84.720001,12.05695,2.93375,0.652396,1.381152,9.935733,18.31376,3093.693333,57.2887,1072.226231,1975.5,7.942303,315,0.397267,36.16685,15.23365,447.116399,15.31412,3.635168,35.433334,12.05695,198.8092,26.74761,7.826473,99.37741,1.302002,0.384967,1,3.120298,2.682249,44.28661,101.54996,3.732681,4967.316693,3.640481,4.097863,111.284499,51.33871,689.02375,3.750072,7.770925,13.44507,5.969875,8.639764,1.347575,0.668488,4374.5,699.529102,3.3302,22671.983467,8.713366,212.975,12.05791,32.35672,6.045333,3.5002,1.951845,2.02609,2.681804,6.353509,31.10237,1891.35835,20.96398,2994.293333,1,26.5969,2499.040039,6.318612,21569.183333,105.518333,2.473369,608.877375,0.06155069,0.00083021,2.70102,0.721692,608.091195,110.778329,215.0011,12.06095,5252.024745,7.379893,322.355006
2015-04-18,3.673134,57.883599,129.915099,473.205998,1.78956,109.184626,8.877077,1.28479,1.7925,1.05195,1.810125,2,77.83055,1.809409,0.376957,1564.614967,1,1.345177,6.907485,3.039177,1,0.0044878751,62.368217,9.86551,14273.45,1.997274,1.223459,925.76075,0.952609,0.024598,612.580799,6.17781,2497.633372,530.739605,1,1.000188,102.636875,25.37728,177.416,6.907072,44.74512,98.020841,14.494175,7.62968,15.113433,20.46965,0.925347,2.03068,0.668555,0.668555,2.2524,0.668555,3.83304,0.668555,42.87944,7313.156667,7.677198,206.065752,7.751962,21.37444,7.006716,47.46354,278.833202,12840.333333,3.917174,0.668555,62.45786,1188.455867,28141.333333,135.469999,0.668555,114.660899,0.708522,118.9184,93.385469,63.684533,4014.349984,455.73832,899.91,1083.575007,0.30133,0.820547,185.8925,8113.201732,1507.138333,133.0407,84.720001,12.05095,2.933967,0.65089,1.381453,9.926656,18.30526,3099.825,57.22251,1072.688731,1975.5,7.948294,314.716833,0.397267,36.15499,15.231563,447.659699,15.3111,3.631091,35.433334,12.05095,198.9399,26.83005,7.82243,99.32764,1.302127,0.384972,1,3.123072,2.682249,44.26164,101.5742,3.727776,4975.318359,3.640504,4.091887,111.150499,51.74371,687.020125,3.750417,7.767964,13.42031,5.967516,8.630246,1.346098,0.668555,4374.5,699.239102,3.3302,22616.483467,8.709568,212.975,12.05095,32.34997,6.045333,3.500167,1.950372,2.02609,2.679653,6.358203,31.05348,1893.89835,20.94501,2995.77,1,26.70966,2499.040039,6.31842,21581.2,105.518333,2.473369,607.752155,0.06155069,0.00083021,2.70102,0.721692,606.963995,110.627429,215.0077,12.05525,5253.075255,7.388413,322.355006
2015-04-19,3.673131,57.883599,130.003899,472.393998,1.78956,109.212501,8.87712,1.28479,1.7925,1.05155,1.810175,2,77.87661,1.80866,0.37696,1568.099967,1,1.3454,6.91089,3.04078,1,0.0044331468,62.420167,9.86551,14300.833333,1.99871,1.22448,925.76075,0.952168,0.024598,612.586799,6.178068,2499.733372,531.145005,1,1.000188,102.70225,25.35014,177.416,6.90389,44.78624,97.978981,14.47885,7.62974,15.113433,20.47968,0.925347,2.03068,0.668555,0.668555,2.2524,0.668555,3.833,0.668555,42.9352,7334,7.68338,206.065752,7.752091,21.3858,7.00352,47.53708,278.654602,12840.35,3.917174,0.668555,62.48391,1186.837533,28176.333333,135.469999,0.668555,114.714999,0.708592,118.9148,93.382059,63.3692,4016.299984,455.220987,899.91,1083.02834,0.301396,0.820547,185.966,8115.983398,1508.833333,133.135,84.720001,12.06607,2.933967,0.65043,1.38151,9.922272,18.29052,3088.583333,57.2383,1072.949981,1970.166667,7.96981,314.166667,0.397267,36.14212,15.184975,446.910999,15.33497,3.6291,35.200001,12.06607,199.076,26.83814,7.833259,99.39406,1.302127,0.38497,1,3.12218,2.682249,44.2555,101.6145,3.726651,4983.060026,3.640433,4.091887,111.115999,51.74371,688.775,3.750416,7.767964,13.41981,5.966788,8.635915,1.345918,0.668555,4374.5,699.100002,3.3302,22640.633467,8.73202,215.205,12.06607,32.34532,6.0738,3.500167,1.94979,2.02609,2.678412,6.36233,31.04744,1893.266683,20.94022,2997,1,26.7369,2503.040039,6.31596,21581.666667,105.521666,2.473369,607.752155,0.06155069,0.00083021,2.70102,0.721692,607.650795,110.516329,214.986,12.07037,5253.075255,7.388413,322.355006
2015-04-20,3.67308,57.870333,130.279899,473.017999,1.78954,109.137501,8.869678,1.294579,1.7925,1.051375,1.818234,2,77.79807,1.8187,0.377068,1575.629167,1,1.34708,6.90598,3.03266,1,0.0044516918,62.783899,9.92806,14253,1.99798,1.22323,923.25,0.955224,0.024598,615.511004,6.181348,2488.863333,531.078018,1,0.999913,102.251874,25.4871,177.550459,6.938968,44.76084,98.23374,14.52125,7.631125,15.113433,20.47942,0.931034,2.041321,0.670994,0.670994,2.252675,0.670994,3.8345,0.670994,43.10104,7287.5,7.69675,206.225002,7.750535,21.37344,7.03613,47.45362,277.757298,12906.133333,3.93609,0.670994,62.95849,1195.1709,28181,136.323001,0.670994,114.885,0.708394,119.186499,93.7193,63.3692,4018.16245,457.636219,899.91,1081.954998,0.302248,0.821442,185.924,8114.650065,1509.5,133.161999,84.553335,12.13015,2.933833,0.65298,1.37745,9.95905,18.25596,3100.566634,57.30306,1072.062512,1967.166667,7.96712,315,0.3996,36.06742,15.28,442.928979,15.43201,3.62936,35.302667,12.13015,198.781999,26.84362,7.872209,100.132179,1.305116,0.385006,1,3.1246,2.681132,44.23538,101.66,3.71541,4982.726595,3.64045,4.12177,111.581,53.17856,689,3.750536,7.731336,13.67827,5.969963,8.690882,1.347684,0.670994,4360,701.080002,3.2825,22753.5,8.74684,215.5378,12.13015,32.40156,6.104167,3.5,1.95757,2.025876,2.694062,6.34134,31.049,1903.266683,20.965596,3001.316667,1,26.73438,2506.493301,6.31772,21589.666667,105.688333,2.472739,610.664865,0.06274485,0.00083574,2.70102,0.724105,610.037685,111.207951,215,12.12832,5253.075255,7.387063,322.355006
