"AED","AFN","ALL","AMD","ANG","AOA","ARS","AUD","AWG","AZN","BAM","BBD","BDT","BGN","BHD","BIF","BMD","BND","BOB","BRL","BSD","BTC","BTN","BWP","BYR","BZD","CAD","CDF","CHF","CLF","CLP","CNY","COP","CRC","CUC","CUP","CVE","CZK","DJF","DKK","DOP","DZD","EEK","EGP","ERN","ETB","EUR","FJD","FKP","GBP","GEL","GGP","GHS","GIP","GMD","GNF","GTQ","GYD","HKD","HNL","HRK","HTG","HUF","IDR","ILS","IMP","INR","IQD","IRR","ISK","JEP","JMD","JOD","JPY","KES","KGS","KHR","KMF","KPW","KRW","KWD","KYD","KZT","LAK","LBP","LKR","LRD","LSL","LTL","LVL","LYD","MAD","MDL","MGA","MKD","MMK","MNT","MOP","MRO","MTL","MUR","MVR","MWK","MXN","MYR","MZN","NAD","NGN","NIO","NOK","NPR","NZD","OMR","PAB","PEN","PGK","PHP","PKR","PLN","PYG","QAR","RON","RSD","RUB","RWF","SAR","SBD","SCR","SDG","SEK","SGD","SHP","SLL","SOS","SRD","STD","SVC","SYP","SZL","THB","TJS","TMT","TND","TOP","TRY","TTD","TWD","TZS","UAH","UGX","USD","UYU","UZS","VEF","VND","VUV","WST","XAF","XAG","XAU","XCD","XDR","XOF","XPD","XPF","XPT","YER","ZAR","ZMK","ZMW","ZWL","date"
3.67295,63.725001,123.5139,485.079997,1.78875,126.949999,9.358071,1.401412,1.793333,1.054538,1.727711,2,77.889189,1.72809,0.377144,1538.5,1,1.409275,6.9071,3.82688,1,0.0043373862,66.301332,10.407688,17805.5,2.005375,1.326076,927.98825,0.968639,0.024602,687.983004,6.37025,3035.553311,534.932002,1,1.000088,97.47271629,23.8995,177.419999,6.591878,45.16042,105.587259,13.81495,7.82975,15.14,20.8818,0.883986,2.15305,0.648387,0.648387,2.4013,0.648387,4.036525,0.648387,39.09542,7354.620098,7.70246,206.241669,7.750088,21.89538,6.66837,52.5768,276.819,14291.916667,3.892491,0.648387,66.293769,1164.45,29966.5,127.282001,0.648387,118.418,0.708534,120.3503,105.4719,67.292402,4102.127598,436.801802,900.09,1183.011673,0.301968,0.822665,264.591457,8146.070098,1506.706667,139.699001,88.49115,13.502425,3.025444,0.620538,1.374964,9.65777,19.49322,3079.266683,54.3964,1081.1081,1989.5,7.98393,317.35125,0.683738,35.215775,15.28535,563.431119,16.76189,4.303631,42.929999,13.51794,199.1197,27.25122,8.18988,106.169641,1.579495,0.385074,1,3.211016,2.806725,46.7339,104.3953,3.717979,5541.166667,3.64155,3.90321,106.4078,67.71694,730.466671,3.750984,7.972363,12.79741,6.084813,8.254096,1.406812,0.648387,3744.6255,652.527253,3.2825,21709,8.722588,188.801497,13.51694,36.04568,6.3675,3.501467,1.95079,2.175127,3.05582,6.34289,32.56936,2173.233333,21.97698,3667.383333,1,28.82094,2605.444947,6.31882,22484.5,113.495,2.611591,580.71437,0.069481,0.000901,2.70102,0.7089,580.22139,0.001703,105.610826,0.001046,215.0142,13.49919,5252.024745,9.830775,322.322775,2015-09-15 09:00:00
3.673026,63.725001,123.5059,484.829997,1.78875,126.949999,9.365426,1.402044,1.793333,1.054988,1.733819,2,77.77207,1.733909,0.377149,1551.555,1,1.403429,6.900606,3.862346,1,0.0043523715,66.370165,10.357913,17754.2,2.005546,1.324923,928.23075,0.973263,0.024602,685.090799,6.369714,3027.80166,532.854698,1,0.999863,97.838906355,24.0152,177.378751,6.613712,45.14131,105.63354,13.8482,7.829483,15.14,20.89097,0.887307,2.150717,0.651735,0.651735,2.445375,0.651735,4.028854,0.651735,39.12685,7302.402598,7.698221,205.848169,7.750155,21.88004,6.700852,52.599875,277.148802,14383.15,3.87946,0.651735,66.39456,1170.715,29966.5,127.505,0.651735,118.2875,0.708558,120.3707,105.6349,67.89625,4095.177598,437.245298,899.91,1182.456649,0.301877,0.821857,279.031692,8128.875098,1504.991667,139.5539,88.49115,13.484175,3.028371,0.621536,1.37345,9.67776,19.63327,3086.049967,54.57761,1080.8919,1986.5,7.978861,314.30325,0.683738,35.226526,15.316367,560.499499,16.71295,4.284422,42.845,13.47934,199.0108,27.22933,8.182905,106.116641,1.574803,0.385039,1,3.209247,2.8296,46.7259,104.2832,3.724585,5561.166667,3.6413,3.917642,106.77382,66.960481,714.55425,3.750068,7.970769,13.12131,6.079543,8.292312,1.403143,0.651735,3745.3745,650.305503,3.2825,21639.725,8.724811,188.801497,13.47934,35.96115,6.3675,3.501467,1.956104,2.174693,3.033328,6.34118,32.56703,2177.43835,21.95361,3658.035,1,28.79715,2605.444947,6.318788,22480.95,112.24875,2.611402,581.599903,0.0695785,0.000902,2.70102,0.70976,582.417223,0.001669,105.784913,0.001044,215.143299,13.48191,5253.075255,9.923416,322.322775,2015-09-16 09:00:00
3.672967,63.915001,124.0037,483.999997,1.78875,126.949999,9.371257,1.390362,1.793333,1.054538,1.732044,2,77.85041,1.732129,0.37728,1560.265,1,1.400461,6.911542,3.830697,1,0.0043786806,66.422132,10.344338,17735.9,2.000558,1.319086,927.09475,0.970657,0.024602,678.771601,6.371226,2987.336641,533.348804,1,1.000113,97.65641778,23.99791,177.358749,6.60675,45.18577,105.7001,13.851775,7.828136,15.14,20.90358,0.885652,2.14615,0.64534,0.64534,2.44925,0.64534,3.986908,0.64534,38.97856,7364.450098,7.692562,205.980169,7.750332,21.90154,6.702139,52.707951,276.319899,14430.333333,3.866909,0.64534,66.28652,1184.95,29968,127.43,0.64534,118.5886,0.70842,120.478701,105.917599,68.124151,4096.177598,435.860458,899.91,1175.743348,0.301904,0.82387,284.284991,8131.375098,1507.711667,140.732601,88.49115,13.325575,3.028692,0.621652,1.37383,9.671443,19.86834,3102.339967,54.58333,1080.8919,1989.833333,7.985814,314.54575,0.683738,35.253825,15.297317,559.367339,16.59485,4.24103,42.929999,13.31446,199.057601,27.42545,8.158051,106.27088,1.573129,0.384973,1,3.202262,2.8312,46.6507,104.364,3.722149,5570.345,3.641235,3.914736,106.59456,65.76728,711.645256,3.749685,7.972363,13.00188,6.095425,8.256908,1.398038,0.64534,3745.3745,645.980253,3.2825,21667.95,8.758393,188.801497,13.31446,35.89755,6.3745,3.501467,1.953489,2.175113,3.007633,6.34133,32.52759,2183.725,21.79696,3657.166667,1,28.85003,2605.444947,6.318477,22494.85,112.24875,2.637081,582.070727,0.0671215,0.0008915,2.70102,0.710173,581.627027,0.001637,105.827425,0.001025,215.1217,13.31375,5253.075255,9.95109,322.322775,2015-09-17 09:00:00
3.672861,64.124999,123.279699,483.085003,1.78875,134.586002,9.375179,1.39415,1.793333,1.055263,1.718406,2,77.86093,1.717299,0.377258,1555.7425,1,1.399938,6.912405,3.887163,1,0.0042953002,66.422649,10.334013,17711.45,1.99836,1.318276,927.75825,0.962985,0.024598,678.602199,6.366792,2993.891657,533.213701,1,0.999875,96.56854329,23.78881,177.423749,6.550541,45.22845,105.62732,13.79065,7.826792,15.14,20.91131,0.875786,2.147567,0.641969,0.641969,2.45275,0.641969,3.967674,0.641969,39.54135,7253.200098,7.678376,206.205669,7.750127,21.90146,6.672955,52.846251,272.727898,14436.85,3.87211,0.641969,66.2271,1169.8525,29967.5,126.546,0.641969,118.625,0.708382,120.200099,105.586401,68.128351,4105.255098,433.434846,900.09,1169.560015,0.302008,0.825885,283.637633,8154.877598,1508.64,140.497599,88.50885,13.354288,3.023305,0.619825,1.3742,9.620341,19.86422,3108.23835,54.35926,1080.8919,1988.833333,7.98686,315.56125,0.683602,35.335075,15.287667,561.899399,16.60859,4.232012,42.929999,13.34943,199.096701,27.5011,8.115082,106.09806,1.571523,0.385073,1,3.197247,2.830025,46.51753,104.3918,3.688577,5556.961667,3.641952,3.882155,105.48232,65.436989,714.102251,3.749508,7.972363,13.02899,6.097113,8.202756,1.398112,0.641969,3745.3745,649.730253,3.2825,21716.4,8.739301,188.787998,13.34543,35.82011,6.3785,3.501467,1.94568,2.175127,3.011118,6.342704,32.49571,2180.040033,21.5798,3657.783333,1,28.86091,2605.444947,6.318429,22515.666667,112.24875,2.615052,577.769504,0.066414,0.0008815,2.70102,0.707217,578.964104,0.001671,105.205626,0.001033,215.152101,13.32833,5252.024745,9.990781,322.387247,2015-09-18 09:00:00
3.671773,64.349999,122.5107,482.152498,1.788225,134.522667,9.381329,1.39047,1.793333,1.054275,1.730204,2,77.74919,1.729881,0.377212,1556.305,1,1.395996,6.898919,3.924036,1,0.0042981488,65.8705,10.291538,17560.95,1.99447,1.321648,927.0885,0.968815,0.024602,678.549499,6.364378,2986.766693,532.355195,1,0.999813,97.528841175,23.94913,177.693749,6.598966,45.16951,105.5173,13.833075,7.826321,15.14,20.89835,0.884495,2.153583,0.643744,0.643744,2.447133,0.643744,3.928946,0.643744,39.13171,7306.740098,7.657174,205.986669,7.749002,21.84141,6.732686,53.214312,274.977599,14411.85,3.895382,0.643744,65.873571,1165.9425,29792.5,126.919,0.643744,118.4469,0.709566,120.0238,105.2738,68.971899,4088.669976,436.071845,900.09,1167.743348,0.301402,0.823555,276.693888,8125.157598,1506.041667,140.596801,88.49115,13.325675,3.027243,0.62109,1.366746,9.663226,19.82974,3105.148366,54.3699,1080.8919,1989.5,7.984139,309.59075,0.683602,35.436975,15.292083,556.979879,16.63495,4.226651,42.929999,13.31654,198.8492,27.55803,8.15753,105.28488,1.562876,0.384974,1,3.192241,2.829525,46.4458,104.281701,3.718061,5515.61002,3.640838,3.91044,106.2243,66.535479,712.330254,3.749948,7.972363,13.07972,6.100191,8.244093,1.398824,0.643744,3744.6255,645.400003,3.2825,21587.5,8.718758,188.677998,13.32394,35.67602,6.3825,3.500133,1.95225,2.174693,3.005316,6.332688,32.50171,2171.038317,21.75568,3650.781667,1,28.79199,2605.444947,6.318446,22465.983333,112.24875,2.613538,579.490164,0.0659295,0.000879,2.70102,0.706841,580.148564,0.001638,105.661687,0.001016,215.096,13.3192,5253.075255,9.98797,322.322775,2015-09-19 09:00:00
3.671759,64.349999,122.2634,482.152498,1.788225,134.522667,9.381904,1.390495,1.793333,1.054275,1.727286,2,77.73032,1.727558,0.377212,1552.3675,1,1.394153,6.896763,3.934935,1,0.0043229634,65.786616,10.291538,17495.525,1.992384,1.320806,927.42875,0.967122,0.024602,678.708199,6.36392,2976.925026,532.184195,1,0.999813,97.528841175,23.91383,177.693749,6.590032,45.15369,105.4907,13.786425,7.826046,15.14,20.89334,0.884495,2.153583,0.643744,0.643744,2.4497,0.643744,3.913763,0.643744,39.09856,7334.340098,7.651301,205.756502,7.748963,21.83208,6.72843,53.199637,274.373399,14381.216667,3.897823,0.643744,65.818011,1182.345,29792.5,126.701,0.643744,118.4004,0.709458,119.8354,105.1806,68.971899,4087.507476,433.651845,900.09,1167.290015,0.301326,0.82079,275.520388,8114.582598,1505.27,140.518601,88.50885,13.31555,3.023125,0.619692,1.367459,9.655455,19.80708,3099.585033,54.32375,1081.1081,1989.5,7.981634,315.0315,0.683602,35.455363,15.29355,556.293379,16.63537,4.22487,42.929999,13.30844,198.7919,27.54552,8.151776,105.15068,1.562876,0.384982,1,3.188157,2.829525,46.42783,104.260601,3.712481,5506.636686,3.64084,3.905501,106.0564,66.582609,712.240754,3.749855,7.972363,13.08831,6.099974,8.234186,1.398512,0.643744,3745.3745,643.596503,3.2825,21486.575,8.696893,188.677998,13.31584,35.64853,6.3825,3.500133,1.950394,2.175127,3.004702,6.33031,32.48858,2167.09165,21.75579,3650.746667,1,28.78581,2605.444947,6.318442,22452.85,112.24875,2.613538,578.282544,0.0659295,0.000879,2.70102,0.706841,578.937984,0.001638,105.449187,0.001016,215.101,13.31111,5253.075255,9.987304,322.322775,2015-09-20 09:00:00
3.672782,64.349999,122.2679,481.149998,1.78875,134.985001,9.390466,1.39012,1.793333,1.054425,1.732193,2,77.80339,1.729898,0.377354,1552,1,1.396863,6.903,3.945426,1,0.0043270169,65.748833,10.265988,17492.25,1.994625,1.322138,928.23,0.968982,0.024602,679.018999,6.36558,2984.776693,532.251998,1,0.999813,97.659615465,23.96831,177.356249,6.605635,45.21704,105.41348,13.8541,7.831057,15.14,20.8936,0.885681,2.150917,0.644027,0.644027,2.449775,0.644027,3.918959,0.644027,39.04392,7250.480098,7.65778,205.930002,7.750098,21.88974,6.745203,52.74025,275.048999,14401.366667,3.909994,0.644027,65.848411,1188,29792.5,126.79,0.644027,118.474,0.708292,119.996601,105.1713,70.364899,4094.974976,435.805775,899.91,1169.796681,0.30146,0.821943,276.530988,8129.875098,1507.826667,140.542001,86.080002,13.31505,3.028896,0.621694,1.365829,9.668787,19.79372,3100.716699,54.26112,1081.1081,1989.5,7.98131,314.9685,0.683602,35.45935,15.294233,558.429979,16.64494,4.22146,43.159999,13.30804,199.0233,27.56742,8.163328,105.20208,1.563102,0.385173,1,3.191884,2.829525,46.46343,104.379301,3.720712,5500.111686,3.643187,3.91176,106.25336,66.978719,713.861379,3.751702,7.970769,13.09597,6.096475,8.258474,1.401821,0.644027,3744.6255,640.099128,3.2825,21486.275,8.705825,188.787998,13.32204,35.6589,6.4005,3.501467,1.953414,2.174693,3.006303,6.33726,32.474,2169.483317,21.83108,3656.266667,1,28.8352,2607.944947,6.31843,22472,111.98625,2.611402,578.716989,0.0659545,0.0008795,2.70102,0.707016,579.259609,0.001638,105.797263,0.001016,215.139,13.31481,5253.075255,10.0015,322.387247,2015-09-21 09:00:00
3.67261,64.190001,123.5639,479.777498,1.78875,135.178332,9.397292,1.402068,1.793333,1.054863,1.743793,2,77.82281,1.744802,0.377194,1549.5,1,1.405038,6.9055,3.97718,1,0.0044161438,65.78035,10.340113,17519.75,1.994825,1.32431,928.16,0.971396,0.024598,683.503001,6.36859,3000.769971,532.997998,1,0.999975,98.57139675,24.13712,177.419999,6.655962,45.2144,105.84142,13.9174,7.831401,15.14,20.89876,0.89395,2.157267,0.644689,0.644689,2.457275,0.644689,3.927216,0.644689,39.02473,7264.790098,7.65376,205.930002,7.750099,21.89688,6.80805,52.7516,277.090398,14453.766667,3.926788,0.644689,65.75231,1188,29967.5,127.594,0.644689,118.487,0.70832,120.4233,105.308001,70.364899,4104.975098,436.776544,899.91,1175.624998,0.301906,0.821943,271.520988,8132.010098,1508.886667,140.799999,86.080002,13.432888,3.034496,0.623594,1.369588,9.71679,19.90034,3122.03335,54.90841,1081.1081,1990.833333,7.98205,314.9685,0.683602,35.419425,15.294483,558.429999,16.65758,4.263851,43.29,13.44331,199.0786,27.57652,8.211248,105.506161,1.581438,0.385094,1,3.19744,2.8423,46.51404,104.373,3.737515,5530.816667,3.642249,3.94381,107.09206,66.12043,713.928754,3.749952,7.970769,13.00031,6.09465,8.341789,1.408183,0.644689,3744.6255,636.227503,3.2825,21654.275,8.753363,188.787998,13.44231,35.79846,6.40455,3.501467,1.96297,2.162437,3.005372,6.33467,32.68951,2169.81665,21.7303,3654.6,1,28.81982,2610.454956,6.31842,22468.666667,111.98625,2.62737,583.355947,0.065735,0.000881,2.70102,0.710234,584.497747,0.001624,106.595375,0.001027,215.209001,13.43944,5252.024745,10.006775,322.387247,2015-09-22 09:00:00
3.67264,64.220001,124.5333,479.032498,1.7888,135.435,9.392501,1.413204,1.793333,1.046538,1.752511,2,77.82899,1.753204,0.377288,1576.1925,1,1.414651,6.917775,4.031988,1,0.0043522199,65.841783,10.461813,17610.55,1.997785,1.326156,929.0895,0.97386,0.024598,695.161597,6.37422,3049.208304,534.298603,1,0.999938,99.07927734,24.28915,177.401249,6.686365,45.26037,106.08246,13.974625,7.828973,15.14,20.94602,0.898556,2.163283,0.65124,0.65124,2.40505,0.65124,3.913922,0.65124,39.01401,7277.085098,7.660024,206.492336,7.750083,21.93145,6.826038,52.838775,279.036203,14535.1,3.940644,0.65124,65.869181,1175.8525,29967,128.468,0.65124,118.5833,0.708144,120.074201,105.539701,69.406449,4109.700098,440.739749,899.91,1180.069998,0.30223,0.826508,261.297486,8162.850098,1513.004984,140.984101,86.080002,13.604538,3.039544,0.625334,1.369328,9.744678,19.97833,3159.335016,55.21544,1081.1081,1990.833333,8.009228,314.9685,0.683738,35.429525,15.292917,559.441779,16.84424,4.29751,43.29,13.61863,199.432699,27.60911,8.269803,105.73036,1.59063,0.385083,1,3.214122,2.857975,46.61736,104.484,3.767107,5539.843333,3.642126,3.965589,107.61676,66.05576,715.190004,3.750412,7.972363,12.99711,6.10888,8.376798,1.415521,0.65124,3744.6255,636.196003,3.2825,21862.525,8.784828,188.797998,13.61963,35.99061,6.40855,3.5016,1.96709,2.162437,3.027022,6.341596,32.83253,2169.678317,21.72976,3662.35,1,28.85716,2610.454956,6.318578,22507.433333,111.98625,2.60452,587.957258,0.0676735,0.0008895,2.70102,0.712724,587.497118,0.001637,107.01195,0.001067,215.158101,13.62001,5253.075255,10.107513,322.387247,2015-09-23 09:00:00
3.672623,63.849999,124.6239,478.042502,1.78875,135.431667,9.395804,1.428674,1.793333,1.046613,1.749021,2,77.892989,1.748702,0.377306,1558.2275,1,1.423265,6.912007,4.143102,1,0.0043508433,65.943466,10.503888,17625.725,1.997156,1.33126,928.99675,0.977766,0.024602,700.909799,6.38175,3087.434971,535.347295,1,0.999963,98.5614729,24.28556,177.370001,6.670857,45.23069,106.01354,13.998775,7.830869,15.14,20.95302,0.89386,2.172233,0.655899,0.655899,2.3834,0.655899,3.851528,0.655899,39.02499,7265.040098,7.660186,206.398002,7.750107,21.88359,6.793023,52.901763,278.897097,14609.683333,3.946906,0.655899,66.0812,1185.575,29968,128.407,0.655899,118.5918,0.709026,120.2153,105.611499,69.460449,4097.195098,440.298871,900.09,1189.290007,0.302391,0.82895,269.456488,8139.880098,1507.433333,141.028401,86.080002,13.807013,3.041663,0.626059,1.370445,9.733368,19.98511,3142.678366,55.14837,1080.8919,1991.5,7.997507,314.9685,0.683602,35.55645,15.2937,559.844099,17.04969,4.357663,42.95,13.82361,199.033699,27.59139,8.281538,105.9387,1.594168,0.385022,1,3.219472,2.8586,46.80059,104.4192,3.76833,5548.82,3.642092,3.953263,107.36894,66.22665,715.977754,3.750697,7.972363,13.22315,6.104774,8.415999,1.424039,0.655899,3744.6255,635.829253,3.2825,21927.85,8.780441,188.787998,13.82361,36.15506,6.41255,3.501467,1.967858,2.207077,3.03541,6.339824,33.01443,2168.658366,21.4363,3660.261667,1,28.86577,2610.454956,6.318842,22500.333333,112.78125,2.59107,587.206004,0.0675845,0.0008825,2.70102,0.712772,587.754944,0.001637,106.87155,0.001072,215.149199,13.82217,5253.075255,10.40385,322.322775,2015-09-24 09:00:00
3.672621,63.849999,124.199601,477.06,1.78875,135.398332,9.397127,1.426413,1.793333,1.046538,1.751168,2,77.820941,1.75074,0.377101,1548.16,1,1.425326,6.911997,3.967124,1,0.0042797337,66.143183,10.588738,17656.25,1.995608,1.33274,927.27825,0.977954,0.024598,697.869904,6.384078,3101.363363,535.091701,1,0.999875,98.65431603,24.3935,177.358749,6.678967,45.23227,106.059521,14.017925,7.828854,15.14,20.93491,0.894702,2.162933,0.656704,0.656704,2.390625,0.656704,3.859999,0.656704,38.99828,7262.957598,7.669423,206.206502,7.7505,21.89023,6.821611,52.922238,280.95,14686.866667,3.931649,0.656704,66.11276,1184.3875,29968.5,128.642,0.656704,118.2848,0.708592,120.2261,105.541999,69.67405,4097.509976,441.001256,900.09,1191.146681,0.302305,0.826548,268.452691,8141.217598,1508.655,140.958201,86.080002,13.857638,3.043355,0.62661,1.370694,9.739891,20.15277,3161.493301,54.817562,1080.8919,1985.5,7.994591,293.67725,0.683738,35.495213,15.30235,558.454219,16.86726,4.38233,42.825,13.87381,199.184699,27.57831,8.443424,106.03294,1.577362,0.385032,1,3.209832,2.87025,46.85727,104.4262,3.778251,5577.463379,3.641314,3.956383,107.51774,66.08765,715.135129,3.750382,7.970769,13.17241,6.092725,8.414393,1.42423,0.656704,3744.6255,639.504503,3.2825,21835.5,8.747116,188.787998,13.85411,36.24113,6.41255,3.501467,1.968122,2.156039,3.045487,6.348465,33.09988,2165.48335,21.45439,3661.928333,1,28.91944,2610.454956,6.318522,22496.066667,112.88625,2.59107,586.69137,0.066173,0.00087,2.70102,0.712253,586.26571,0.001525,106.811176,0.001046,215.1349,13.87334,5252.024745,10.482538,322.322775,2015-09-25 09:00:00
3.673325,63.849999,124.388,476.287499,1.788825,135.371665,9.407888,1.42296,1.793333,1.046688,1.745776,2,77.84634,1.745437,0.377194,1553.0025,1,1.42486,6.902831,3.972313,1,0.0042573228,66.195983,10.533788,17660.25,1.994514,1.333511,927.8095,0.978356,0.024598,701.707404,6.376232,3081.543359,533.638001,1,1.000163,98.48561058,24.3343,177.545001,6.662199,45.23737,106.417101,13.9637,7.829487,15.14,20.93231,0.893172,2.166067,0.658773,0.658773,2.382733,0.658773,3.815959,0.658773,38.99343,7338.490098,7.676996,206.000336,7.751073,21.85661,6.815744,53.3948,281.002299,14672.683333,3.944054,0.658773,66.19176,1171.9375,29968.5,128.091,0.658773,118.3551,0.708834,120.4421,105.569701,69.67405,4094.772598,439.588602,899.91,1194.096649,0.302357,0.823238,270.07439,8141.235098,1509.755008,141.0278,86.080002,13.91515,3.03863,0.624986,1.362319,9.724743,20.16801,3192.348317,54.574762,1081.1081,1990.833333,7.984514,293.729,0.683738,35.5587,15.297183,557.468799,17.00049,4.397648,42.825,13.91612,199.064899,27.56753,8.483115,105.8664,1.566399,0.385052,1,3.219307,2.871625,46.78657,104.4102,3.771997,5586.868359,3.642482,3.940633,107.021061,65.63949,717.255254,3.750101,7.977587,12.883625,6.098556,8.411149,1.425779,0.658773,3744.6255,643.568753,3.2825,21876.25,8.73651,188.802998,13.90832,36.18594,6.41655,3.501667,1.964576,2.194664,3.04664,6.347175,33.16459,2160.41665,21.58331,3658.355,1,28.87934,2610.454956,6.318545,22481.1,112.93375,2.59107,585.982922,0.0661945,0.0008715,2.70102,0.713245,587.339262,0.001498,106.682912,0.001051,215.1325,13.92019,5252.024745,10.743388,322.322775,2015-09-26 09:00:00
3.673315,63.849999,124.4655,476.287499,1.788825,135.371665,9.408365,1.42296,1.793333,1.046688,1.747381,2,77.91108,1.74672,0.377184,1559.6125,1,1.426773,6.908611,3.972313,1,0.0042627418,66.183,10.533788,17736.25,1.996634,1.333421,927.91825,0.978908,0.024598,700.855704,6.374838,3086.756693,533.527001,1,1.000163,98.48561058,24.35764,177.545001,6.667024,45.27814,106.400901,13.9895,7.829613,15.14,20.93989,0.893172,2.166067,0.658773,0.658773,2.3818,0.658773,3.824628,0.658773,39.00642,7374.062598,7.686178,206.318836,7.751073,21.87841,6.825366,53.439175,281.438699,14661.9,3.942827,0.658773,66.17762,1174.0925,29968.5,128.1068,0.658773,118.4211,0.70885,120.5732,105.518601,69.67405,4103.550098,439.052852,900.09,1193.431649,0.302372,0.824328,270.31739,8157.952598,1510.240008,141.1568,86.080002,13.902963,3.040907,0.625759,1.362921,9.729058,20.2168,3208.988317,54.476475,1081.1081,1990.833333,7.991236,294.13675,0.683602,35.564612,15.3035,560.261799,16.95625,4.395954,42.825,13.90637,199.220999,27.59311,8.510616,105.9667,1.566399,0.385051,1,3.222119,2.871625,46.76901,104.4961,3.774683,5606.890026,3.642432,3.942218,107.079841,65.52341,718.824254,3.750116,7.977587,12.7981,6.104323,8.414159,1.425515,0.658773,3744.6255,645.122378,3.2825,21894.775,8.745094,188.802998,13.89857,36.17697,6.41655,3.501667,1.965691,2.194226,3.045707,6.354246,33.15898,2163.424984,21.62856,3664.481667,1,28.91022,2610.454956,6.318494,22506.116667,112.93375,2.59107,586.395922,0.0661945,0.0008715,2.70102,0.713245,587.751462,0.001498,106.753537,0.001051,215.1308,13.91044,5252.024745,10.792275,322.387247,2015-09-27 09:00:00
3.67259,63.849999,124.4739,474.984999,1.78875,135.367665,9.411069,1.425583,1.793333,1.046963,1.747329,2,77.87979,1.74571,0.377238,1554.5,1,1.424938,6.90556,3.97325,1,0.0042907921,66.192267,10.542713,17732.25,1.9955,1.332826,928,0.979443,0.024598,701.469004,6.37438,3072.803359,532.630001,1,1.000163,98.523872535,24.34993,177.370001,6.665553,45.255,106.430201,13.977325,7.83046,15.14,20.9234,0.893519,2.1666,0.657955,0.657955,2.38135,0.657955,3.817,0.657955,38.968,7432.475098,7.68676,206.353336,7.750354,21.892,6.82495,52.85275,281.262399,14659.55,3.946248,0.657955,66.19936,1188,29969,128.159,0.657955,118.49,0.70891,120.5696,105.579901,68.99055,4097.975098,439.515824,900.09,1193.496667,0.302252,0.824608,270.31899,8139.975098,1508.433341,141.06,86.080002,13.893088,3.039765,0.62539,1.359988,9.72811,20.21134,3209.61665,54.5275,1080.8919,1992.833333,7.98471,295,0.683738,35.557475,15.306667,559.998999,16.97618,4.39828,42.35,13.89847,199.165999,27.5829,8.514666,105.8919,1.568899,0.385134,1,3.22102,2.871625,46.7623,104.402,3.773598,5610.851693,3.64173,3.94006,107.075759,65.46784,721.790004,3.750648,7.972363,12.74105,6.09425,8.410171,1.425445,0.657955,3745.3745,645.975003,3.2825,21885,8.74715,188.787998,13.89447,36.18818,6.4326,3.501467,1.96551,2.237973,3.043085,6.35137,33.1588,2161.753317,21.71152,3662.916667,1,28.90796,2614.454956,6.31852,22494.333333,113.25875,2.59107,586.680875,0.0662045,0.000871,2.70102,0.713195,587.903455,0.001498,106.858187,0.001051,215.129,13.89316,5253.075255,10.82,322.387247,2015-09-28 09:00:00
3.67285,63.854999,124.5339,475.102499,1.78875,135.354335,9.414107,1.432915,1.793333,1.046813,1.741696,2,77.85115,1.74117,0.37716,1551.5,1,1.427488,6.90705,4.08221,1,0.0041908724,66.086833,10.608988,17719.75,1.995363,1.337925,927,0.975392,0.024602,705.029006,6.37029,3105.169977,533.427002,1,1.000063,98.13518841,24.25942,177.419999,6.645173,45.25404,106.16046,13.948425,7.831194,15.14,20.91652,0.889994,2.167233,0.659412,0.659412,2.362625,0.659412,3.79902,0.659412,38.97522,7341.225098,7.68126,206.353336,7.750355,21.8893,6.79913,52.76965,280.289199,14641.95,3.934318,0.659412,66.264249,1188,29969,127.739999,0.659412,118.627,0.708802,120.064301,105.4799,68.99055,4094.474976,438.557923,900.09,1195.003348,0.302446,0.824608,270.72299,8144.975098,1508.5,141.02,86.080002,14.035613,3.037225,0.624523,1.359988,9.70537,20.15564,3203.516634,54.93075,1080.8919,1994.166667,7.98397,294.5,0.683602,35.59155,15.331667,559.300999,17.05973,4.4295,42.35,14.04249,199.058,27.57744,8.533086,105.706539,1.582695,0.385108,1,3.23534,2.871,46.82022,104.45808,3.774009,5622.383333,3.64153,3.93097,106.767801,66.132541,720.964996,3.751008,7.970769,12.734338,6.093713,8.454368,1.42816,0.659412,3744.6255,648.980003,3.2975,21906.25,8.746538,188.787998,14.04049,36.3338,6.4326,3.5015,1.96177,2.237973,3.054378,6.33772,33.19458,2162.133301,21.57574,3667.916667,1,29.02794,2617,6.31852,22486,113.14125,2.59107,584.989119,0.0686575,0.0008815,2.70102,0.712645,586.817099,0.001536,106.513276,0.00108,215.141999,14.03777,5253.075255,10.818918,322.322775,2015-09-29 09:00:00
